2025-10-02 14:24:08.419 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1D2D3CE4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 15:24:58.372 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-4DA8A56C, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.372 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-4DA8A56C, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 15:24:58.372 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-4DA8A56C, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 15:24:58.373 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Delivery operation failed: orderId=ORD-4DA8A56C, driverId=unassigned, operation=DRIVER_ASSIGNMENT
2025-10-02 15:24:58.373 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-4DA8A56C, errorCode=DELIVERY_ASSIGNMENT_FAILED, message=Failed to assign delivery for order ORD-4DA8A56C: No drivers available for delivery assignment, timestamp=2025-10-02T15:24:58.373426
2025-10-02 15:24:58.374 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 15:24:58.375 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 15:24:58.375 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 15:24:58.375 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 15:24:58.375 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 15:24:58.375 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-20DA02D0, customerId=CUST-016, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.375 [main] INFO  com.deliveryplatform.services.OrderService - Special instructions updated for order: orderId=ORD-20DA02D0
2025-10-02 15:24:58.376 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-20DA02D0, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.376 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-20DA02D0, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-20DA02D0 from ACCEPTED to ACCEPTED: Special instructions can only be updated for pending orders, timestamp=2025-10-02T15:24:58.376426
2025-10-02 15:24:58.377 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 15:24:58.377 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 15:24:58.377 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 15:24:58.377 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 15:24:58.377 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 15:24:58.378 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-30FC254E, customerId=CUST-002, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.378 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-30FC254E, from=PENDING, to=REJECTED, reason=Out of ingredients for Margherita Pizza
2025-10-02 15:24:58.378 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Order termination: orderId=ORD-30FC254E, finalStatus=REJECTED, reason=Rejected by restaurant: Out of ingredients for Margherita Pizza
2025-10-02 15:24:58.379 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 15:24:58.379 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 15:24:58.380 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 15:24:58.380 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 15:24:58.380 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 15:24:58.380 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-906D1C39, customerId=CUST-009, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.380 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-19AB6F37, customerId=CUST-010, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.381 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-C9AAB753, customerId=CUST-011, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.381 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-906D1C39, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.381 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-19AB6F37, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.381 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-C9AAB753, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.382 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 15:24:58.382 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 15:24:58.382 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 15:24:58.382 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 15:24:58.382 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 15:24:58.383 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-7DCC663D, customerId=CUST-006, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.383 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-7DCC663D, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-7DCC663D from PENDING to PREPARING: Order must be in ACCEPTED status to start preparation, timestamp=2025-10-02T15:24:58.383508
2025-10-02 15:24:58.383 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=START_PREPARING, orderId=ORD-7DCC663D
2025-10-02 15:24:58.383 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-7DCC663D, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-7DCC663D from PENDING to READY_FOR_DELIVERY: Order must be in PREPARING status to be marked ready, timestamp=2025-10-02T15:24:58.383859
2025-10-02 15:24:58.384 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=MARK_ORDER_READY, orderId=ORD-7DCC663D
2025-10-02 15:24:58.384 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-7DCC663D, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-7DCC663D from PENDING to IN_DELIVERY: Order must be ready for delivery to assign a driver, timestamp=2025-10-02T15:24:58.384246
2025-10-02 15:24:58.384 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7DCC663D, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.384 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-7DCC663D, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-7DCC663D from ACCEPTED to READY_FOR_DELIVERY: Order must be in PREPARING status to be marked ready, timestamp=2025-10-02T15:24:58.384630
2025-10-02 15:24:58.384 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=MARK_ORDER_READY, orderId=ORD-7DCC663D
2025-10-02 15:24:58.385 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 15:24:58.385 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 15:24:58.385 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 15:24:58.385 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 15:24:58.386 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 15:24:58.386 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-8CDDC4CC, customerId=CUST-012, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.386 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8CDDC4CC, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.386 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8CDDC4CC, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 15:24:58.386 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8CDDC4CC, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 15:24:58.386 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-986E21D0, customerId=CUST-013, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.387 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-986E21D0, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.387 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-986E21D0, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 15:24:58.387 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-986E21D0, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 15:24:58.387 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-09765F86, customerId=CUST-014, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.387 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-09765F86, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.387 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-09765F86, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 15:24:58.388 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-09765F86, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 15:24:58.388 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-303E1B3A, customerId=CUST-015, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.388 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-303E1B3A, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.388 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-303E1B3A, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 15:24:58.388 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-303E1B3A, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8CDDC4CC, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-8CDDC4CC, driverId=DRIVER-005
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-986E21D0, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-986E21D0, driverId=DRIVER-005
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-09765F86, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver at capacity: driverId=DRIVER-005, orderCount=3
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-09765F86, driverId=DRIVER-005
2025-10-02 15:24:58.389 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-303E1B3A, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-003
2025-10-02 15:24:58.390 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-303E1B3A, driverId=DRIVER-003
2025-10-02 15:24:58.390 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8CDDC4CC, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 15:24:58.390 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver capacity released: driverId=DRIVER-005, remainingOrders=2
2025-10-02 15:24:58.390 [main] INFO  com.deliveryplatform.services.DeliveryService - Delivery completed successfully: orderId=ORD-8CDDC4CC, driverId=DRIVER-005
2025-10-02 15:24:58.391 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 15:24:58.391 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 15:24:58.391 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 15:24:58.391 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 15:24:58.391 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 15:24:58.392 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-C1E10D19, customerId=CUST-001, restaurantId=REST-001, amount=37.96
2025-10-02 15:24:58.392 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-C1E10D19, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 15:24:58.392 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-C1E10D19, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
